id,signInfo,lon,lat
993,"	TAXI TAXI STAND NO STANDING ANYTIME EXCEPT TAXIS",-73.98477942,40.76086815
994,NO STANDING 7AM-MIDNIGHT INCLUDING SUNDAY,-73.98479015,40.76094332
995,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.9841947,40.76061216
996,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING",-73.98412496,40.76066702
997,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98388088,40.76049636
998,"	NO STANDING ANYTIME (SINGLE ARROW)",-73.98401231,40.76136589
999,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98365825,40.76129885
1000,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW",-73.98362339,40.76120133
1001,"	NO STANDING ANYTIME (SINGLE ARROW)",-73.98350805,40.76115867
1002,"	NO STANDING ANYTIME",-73.98333907,40.7619002
1003,"	NO STANDING ANYTIME",-73.98310035,40.7618677
1004,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 7AM-6PM 6 HMP MONDAY-FRIDAY 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98311108,40.76180472
1005,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98448706,40.76165641
1006,NO STANDING ANYTIME,-73.98436904,40.76159749
1007,NO STANDING 7AM-MIDNIGHT INCLUDING SUNDAY,-73.98448169,40.76155889
1008,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98546606,40.76206273
1009,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98502886,40.76187582
1010,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98478746,40.76177831
1011,NO STANDING 7AM-MIDNIGHT INCLUDING SUNDAY,-73.98516566,40.76184738
1012,NO STANDING 7AM-MIDNIGHT INCLUDING SUNDAY,-73.98476601,40.76167063
1013,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98579061,40.76219681
1014,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW,-73.98583889,40.76212977
1015,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98673475,40.76258687
1016,NO STANDING ANYTIME,-73.98657918,40.76251983
1017,NO STANDING ANYTIME,-73.98661405,40.76245279
1018,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98727387,40.76281644
1019,NO STANDING 7AM-MIDNIGHT INCLUDING SUNDAY,-73.98708612,40.76265798
1020,NO STANDING 7AM-MIDNIGHT INCLUDING SUNDAY,-73.98751527,40.76283472
1021,NO STANDING 7AM-MIDNIGHT INCLUDING SUNDAY,-73.98883224,40.76337308
1022,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98837626,40.76327557
1023,NO STANDING 7AM-MIDNIGHT INCLUDING SUNDAY,-73.98842454,40.76321056
1024,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98812145,40.76315977
1025,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98771912,40.76299928
1026,NO STANDING 7AM-MIDNIGHT INCLUDING SUNDAY,-73.98803025,40.76305616
1027,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUNW/SINGLE ARROW,-73.98785591,40.76387487
1028,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98795247,40.7638383
1029,"	NO STANDING ANYTIME",-73.98821533,40.76395207
1030,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.98752868,40.76373673
1031,NO STANDING ANYTIME,-73.98745894,40.76364328
1032,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.98719877,40.76359249
1033,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.98698956,40.76350716
1034,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98685813,40.76338934
1035,"	NO STANDING HOTEL LOADING ZONE",-73.98674548,40.76334667
1036,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.98647994,40.76329588
1037,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98651481,40.76324103
1038,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98627073,40.76314555
1039,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.98577183,40.76300537
1040,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.98606151,40.76311305
1041,TAXI TAXI RELIEF STAND 1 HOUR LIMIT,-73.98594081,40.76300334
1042,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-10PM EXCEPT SUNDAY,-73.98527294,40.76279409
1043,NO STANDING ANYTIME,-73.98540169,40.76277987
1044,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-10PM EXCEPT SUNDAY,-73.98479819,40.76257875
1045,NO STANDING ANYTIME,-73.98499668,40.76259703
1046,NO STANDING ANYTIME W/ SINGLE ARROW,-73.98407131,40.76227807
1047,"	NO STANDING ANYTIME W/ SINGLE ARROW",-73.98424029,40.76234918
1048,"	NO STANDING ANYTIME",-73.98458093,40.76242232
1049,NO STANDING ANYTIME,-73.98411959,40.76222729
1050,NO STANDING ANYTIME,-73.98374408,40.76206882
1051,NO STANDING 7-10AM 4-7PM MON THRU FRI,-73.98595423,40.76634313
1052,NO STANDING 7-10AM 4-7PM MON THRU FRI (ARROW),-73.98639947,40.76651986
1053,NO STANDING ANYTIM,-73.98631632,40.76643251
1054,NO PARKING MONDAY-FRIDAY 8AM-7PM,-73.98594886,40.76625781
1055,NO PARKING MONDAY-FRIDAY 8AM-7PM,-73.98561627,40.76612779
1056,NO STANDING 7-10AM 4-7PM MON THRU FRI,-73.98558676,40.76618264
1057,NO STANDING 7-10AM 4-7PM MON THRU FRI,-73.98512542,40.76598356
1058,NO PARKING MONDAY-FRIDAY 8AM-7PM,-73.98524344,40.76596121
1059,NO PARKING MONDAY-FRIDAY 8AM-7PM,-73.98475796,40.76575807
1060,NO STANDING 7-10AM 4-7PM MON THRU FRI,-73.98457021,40.765754
1061,NO STANDING 7-10AM 4-7PM MON THRU FRI,-73.98421884,40.76559758
1062,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 8AM-6PM,-73.98415446,40.76551023
1063,"	NO STANDING ANYTIME EXCEPT AUTHORIZED VEHICLES",-73.98670256,40.76583933
1064,"	NO STANDING ANYTIME EXCEPT AUTHORIZED VEHICLES",-73.98688227,40.76592058
1065,"	NO STANDING ANYTIME",-73.98682863,40.76582511
1066,"	NO STANDING ANYTIME W/ SINGLE ARROW",-73.98665965,40.76575604
1067,"	NO STANDING ANYTIME EXCEPT AUTHORIZED VEHICLES",-73.98629755,40.7656829
1068,NO PARKING ANYTIME,-73.98625731,40.76558945
1069,NO PARKING ANYTIME,-73.98609102,40.76551023
1070,"	NO STANDING ANYTIME EXCEPT AUTHORIZED VEHICLES",-73.98593009,40.76553054
1071,NO STANDING ANYTIME EXCEPT AUTHORIZED VEHICLES,-73.98584157,40.76540865
1072,NO STANDING ANYTIME EXCEPT AUTHORIZED VEHICLES (SINGLE ARROW),-73.98554653,40.76536802
1073,NO STANDING ANYTIME EXCEPT AUTHORIZED VEHICLES (SINGLE ARROW),-73.98540169,40.76522785
1074,"	NO STANDING ANYTIME",-73.98516297,40.76520347
1075,NO STANDING ANYTIME W/ SINGLE ARROW,-73.98521125,40.7651405
1076,"	NO STANDING ANYTIME",-73.98483843,40.7650694
1077,"	NO STANDING ANYTIME EXCEPT AUTHORIZED VEHICLES (SINGLE ARROW)",-73.9848116,40.76498204
1078,"	NO STANDING ANYTIME",-73.9845112,40.76493532
1079,"	NO STANDING ANYTIME TAXI STAND W/SINGLE ARROW",-73.98719609,40.76523801
1080,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.98708075,40.76518519
1081,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) MONDAY THURSDAY 1AM-4AM,-73.98708075,40.76510596
1082,NO STANDING ANYTIME,-73.98723632,40.76516894
1083,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) MONDAY THURSDAY 1AM-4AM,-73.98698151,40.7650633
1084,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.98668647,40.76501048
1085,"	NO STANDING ANYTIME EXCEPT AUTHORIZED VEHICLES (SINGLE ARROW)",-73.98650408,40.76493532
1086,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) MONDAY THURSDAY 1AM-4AM,-73.98636997,40.76480124
1087,"	NO PARKING ANYTIME",-73.98615539,40.76471389
1088,"	NO STANDING ANYTIME EXCEPT AUTHORIZED VEHICLES (SINGLE ARROW)",-73.98624122,40.76483171
1089,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.98611248,40.76479108
1090,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) MONDAY THURSDAY 1AM-4AM,-73.9857316,40.76453308
1091,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) MONDAY THURSDAY 1AM-4AM,-73.98589253,40.76460012
1092,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.9857021,40.76460012
1093,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) MONDAY THURSDAY 1AM-4AM,-73.98560554,40.7644762
1094,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) MONDAY THURSDAY 1AM-4AM,-73.98542315,40.76439697
1095,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.98513615,40.76436244
1096,NO PARKING (SANITATION BROOM SYMBOL) 8:30-9AM EXCEPT SUN,-73.98498595,40.7642954
1097,NO STANDING ANYTIME,-73.98560286,40.76372657
1098,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98554653,40.76363921
1099,STAR AVO DEPT OF EDUCATION SCHOOL DAYS 7AM-4PM,-73.98579597,40.76381596
1100,STAR AVO US MAIL,-73.98598373,40.76383018
1101,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98587108,40.76378548
1102,NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98635924,40.76405771
1103,NO PARKING ANYTIME,-73.98630291,40.76396426
1104,STAR AVO US MAIL,-73.98679107,40.76416944
1105,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.9867267,40.76421413
1106,NO PARKING (SANITATION BROOM SYMBOL) 8:30AM-9AM EXCEPT SUNDAY,-73.98711562,40.76430758
1107,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98726046,40.76444573
1108,NO PARKING (SANITATION BROOM SYMBOL) 8:30AM-9AM EXCEPT SUNDAY,-73.98747772,40.76446401
1109,"	NO STANDING ANYTIME",-73.98766547,40.76454933
1110,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98770303,40.76463263
1111,"	NO STANDING ANYTIME",-73.98778349,40.764592
1112,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98492157,40.763432
1113,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98476601,40.76331823
1114,"	NO STANDING ANYTIME W/ SINGLE ARROW",-73.98447633,40.76325322
1115,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98452193,40.76321056
1116,NO STANDING ANYTIME W/ SINGLE ARROW,-73.98420006,40.76313539
1117,"	NO STANDING ANYTIME",-73.98430735,40.76312523
1118,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98402572,40.76299725
1119,NO STANDING ANYTIME,-73.98394257,40.76296881
1120,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.98380309,40.76290989
1121,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98377895,40.76296677
1122,"	NO STANDING HOTEL LOADING ZONE",-73.98356169,40.76280425
1123,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98339808,40.762788
1124,"	NO STANDING ANYTIME",-73.98286432,40.76249952
1125,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98260683,40.76246498
1126,"	NO STANDING ANYTIME",-73.98263633,40.76241013
1127,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98215085,40.76220494
1128,"	NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW",-73.98193896,40.76217853
1129,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98194432,40.76212571
1130,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98179412,40.76206476
1131,NO STANDING ANYTIME,-73.98124963,40.76183113
1132,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98153394,40.76196115
1133,"	NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW",-73.98156345,40.76203225
1134,"	NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW",-73.98089558,40.76174377
1135,NO STANDING ANYTIME W/ SINGLE ARROW,-73.9811182,40.76183722
1136,"	NO STANDING ANYTIME W/ SINGLE ARROW",-73.98070514,40.76160156
1137,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.9804557,40.76156499
1138,NO STANDING ANYTIME,-73.97984684,40.76130494
1139,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98029745,40.76149998
1140,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98015797,40.76144512
1141,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98035914,40.76144309
1142,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98008823,40.76133745
1143,NO STANDING ANYTIME,-73.97975564,40.76126838
1144,NO STANDING ANYTIME EXCEPT VEHICLES WITH N Y P LICENSE -PLATES,-73.97978783,40.76119321
1145,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97917092,40.76103068
1146,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97929966,40.7610002
1147,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97873908,40.76084783
1148,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97883832,40.76080923
1149,NO STANDING ANYTIME W/ SINGLE ARROW,-73.97824019,40.76062842
1150,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97844672,40.76065077
1151,"	NO STANDING ANYTIME",-73.97786468,40.76047198
1152,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97787005,40.76039681
1153,"	NO STANDING ANYTIME W/ SINGLE ARROW",-73.97753209,40.76032367
1154,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.9774704,40.76023428
1155,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97711098,40.7600941
1156,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97689909,40.76006972
1157,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97683471,40.76004534
1158,NO STANDING ANYTIME W/ SINGLE ARROW,-73.97669792,40.75991125
1159,NO STANDING ANYTIME,-73.97657722,40.75986046
1160,NO STANDING MONDAY-FRIDAY 7AM-6PM 6 HMP MONDAY-FRIDAY 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97601396,40.76051871
1161,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.9760676,40.76044557
1162,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.97691786,40.76082142
1163,NO STANDING ANYTIME,-73.9765504,40.76075438
1164,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.97627413,40.76054512
1165,NO STANDING ANYTIME,-73.97717267,40.76101442
1166,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT8AM-MIDNIGH T,-73.97716731,40.76093316
1167,NO STANDING HOTEL LOADING ZONE,-73.97727996,40.76098598
1168,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.977575,40.76109975
1169,NO STANDING ANYTIME,-73.97760987,40.76119117
1170,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.97802293,40.76128869
1171,NO STANDING ANYTIME,-73.97821605,40.76145122
1172,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.97815973,40.76134964
1173,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.97876859,40.76160562
1174,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW",-73.97946328,40.76197943
1175,"	TAXI HAILING TAXI STAND",-73.9795357,40.76200787
1176,TAXI HAILING TAXI STAND,-73.98005873,40.76222525
1177,"	TAXI HAILING TAXI STAND",-73.97993803,40.76218056
1178,TAXI HAILING TAXI STAND,-73.97972077,40.76208711
1179,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 7AM-6PM 6 HMP MONDAY-FRIDAY 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97969395,40.76198959
1180,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 7AM-6PM 6 HMP MONDAY-FRIDAY 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97931039,40.76183113
1181,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 7AM-6PM 6 HMP MONDAY-FRIDAY 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98039937,40.7622862
1182,"	TAXI HAILING TAXI STAND",-73.98018748,40.76227604
1183,"	STAR AVO MTA",-73.98064613,40.76239184
1184,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 2AM-6AM,-73.98052275,40.76242435
1185,"	NO STANDING ANYTIME",-73.98084193,40.7625564
1186,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 2AM-6AM,-73.98103237,40.76262547
1187,"	NO STANDING ANYTIME",-73.98097605,40.76253608
1188,"	NO STANDING HOTEL LOADING ZONE",-73.98133814,40.76267829
1189,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 2AM-6AM,-73.98134619,40.76277174
1190,NO STANDING ANYTIME,-73.98143202,40.76280425
1191,NO STANDING ANYTIME,-73.9817673,40.76287332
1192,NO PARKING (SANITATION BROOM SYMBOL) W/ (MOON/STARS SYMBOLS) MONDAY WEDNESDAY FRIDAY 2AM-6AM,-73.98162782,40.76288551
1193,NO STANDING ANYTIME,-73.9820382,40.76295255
1194,BUS LAYOVER AREA N/S 7AM-10AM 4PM-7PM MON-FRI (NO ENGINE IDLING SYMBOL) NO ENGINE IDLING MAX FINE,-73.98234934,40.76319837
1195,NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98221791,40.76314961
1196,"	NO STANDING ANYTIME",-73.98234665,40.76308867
1197,"	NO STANDING ANYTIME",-73.98251832,40.76315977
1198,STAR AVO MAYORS OFFICE OF FILM THEATER & BROADCASTING MONDAY-FRIDAY 7AM-7PM,-73.98294479,40.76335074
1199,NO STANDING ANYTIME,-73.98321301,40.76355389
1200,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98316205,40.76345638
1201,NO STANDING ANYTIME (SINGLE ARROW),-73.98370117,40.76377736
1202,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98369581,40.76366156
1203,PRESS NYP LICENSE PLATES ONLY,-73.98395598,40.76377736
1204,NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98408473,40.7639155
1205,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98420006,40.7638769
1206,NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98436368,40.7640252
1207,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98456484,40.76404349
1208,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.9838326,40.76455137
1209,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.98388624,40.76467326
1210,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT8AM-MIDNIGH T,-73.98341417,40.76446807
1211,NO STANDING HOTEL LOADING ZONE,-73.98322642,40.76438275
1212,NO STANDING HOTEL LOADING ZONE,-73.98296088,40.76427711
1213,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-6PM EXCEPT SUNDAY 6 HMP 6PM-MIDNIGHT EXCEPT SUNDAY,-73.98337662,40.76437056
1214,NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW,-73.98304671,40.76422632
1215,"	NO STANDING HOTEL LOADING ZONE",-73.98274899,40.76410443
1216,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98233593,40.76400692
